pID;block;trial;citynumber.100.Reset.;In.1..Out.0..Reset.3.;time
tsp12;3;15;  8;0;21,8615200
tsp12;3;15;  1;1;22,5612600
tsp12;3;15; 11;1;23,1275700
tsp12;3;15;  3;1;23,9255000
tsp12;3;15; 15;1;24,9762100
tsp12;3;15;  9;1;26,1103200
tsp12;3;15;  8;1;26,8949100
tsp12;3;15;  7;1;27,9279600
tsp12;3;15;  0;1;28,7419600
tsp12;3;15;  4;1;29,9747600
tsp12;3;16;  9;1; 2,0276450
tsp12;3;16;  5;1; 2,5775680
tsp12;3;16;  7;1; 3,0106390
tsp12;3;16;  3;1; 3,4778290
tsp12;3;16; 14;1; 4,7780460
tsp12;3;16;  1;1; 5,3283880
tsp12;3;16;  4;1; 6,0113030
tsp12;3;16; 13;1; 7,0618170
tsp12;3;16; 15;1; 7,6280900
tsp12;3;16; 16;1; 8,2771400
tsp12;3;16; 12;1; 9,4942320
tsp12;3;16; 10;1;16,3264100
tsp12;3;16;  8;1;17,3927400
tsp12;3;16;  6;1;17,8093800
tsp12;3;16; 19;1;18,4422900
tsp12;3;16;  0;1;19,4755500
tsp12;3;16;  2;1;20,5585800
tsp12;3;16; 11;1;21,9917600
tsp12;3;16; 17;1;22,6745900
tsp12;3;16; 18;1;23,9575800
tsp12;3;17;  7;1; 3,5140880
tsp12;3;17; 12;1; 5,2480550
tsp12;3;17;  5;1; 5,8948780
tsp12;3;17; 14;1; 6,4797060
tsp12;3;17;  9;1; 7,2463720
tsp12;3;17; 13;1; 8,1302850
tsp12;3;17; 17;1; 8,6134050
tsp12;3;17;  6;1; 9,6607990
tsp12;3;17; 15;1;10,2442500
tsp12;3;17;  8;1;10,8957600
tsp12;3;17;  1;1;14,5123700
tsp12;3;17;  4;1;15,8293800
tsp12;3;17; 18;1;16,8764700
tsp12;3;17; 19;1;17,6433200
tsp12;3;17; 10;1;18,9595500
tsp12;3;17;  3;1;20,3757800
tsp12;3;17; 16;1;21,1760200
tsp12;3;17;  0;1;22,0918300
tsp12;3;17; 11;1;22,6432700
tsp12;3;17;  2;1;23,0590200
tsp12;3;18;  8;1; 3,3773690
tsp12;3;18; 15;1; 4,2773930
tsp12;3;18;  1;1; 5,0773580
tsp12;3;18; 10;1; 5,6780510
tsp12;3;18; 16;1; 6,2769200
tsp12;3;18;  2;1; 7,7102470
tsp12;3;18;  7;1; 8,5268100
tsp12;3;18;  4;1;10,8771500
tsp12;3;18;  3;1;11,5762200
tsp12;3;18; 13;1;12,2426800
tsp12;3;18;  6;1;13,1090300
tsp12;3;18;  9;1;14,1922300
tsp12;3;18; 17;1;15,6417400
tsp12;3;18; 12;1;16,3591000
tsp12;3;18;  0;1;17,2246200
tsp12;3;18;  5;1;18,0413800
tsp12;3;18; 19;1;18,8416300
tsp12;3;18; 14;1;21,3905400
tsp12;3;18; 18;1;22,5245800
tsp12;3;19; 11;1; 9,4515300
tsp12;3;19;  7;1;10,0172200
tsp12;3;19;  4;1;10,7000700
tsp12;3;19;  2;1;11,0665700
tsp12;3;19; 14;1;12,0515100
tsp12;3;19;  9;1;12,7666600
tsp12;3;19; 16;1;13,1494500
tsp12;3;19;  1;1;14,6665400
tsp12;3;19;  6;1;15,2995200
tsp12;3;19; 15;1;15,7663200
tsp12;3;19; 18;1;17,0157900
tsp12;3;19;  8;1;18,1323000
tsp12;3;19;  0;1;18,6489800
tsp12;3;19; 13;1;19,0823000
tsp12;3;19;  3;1;19,6161800
tsp12;3;19;  5;1;20,1158100
tsp12;3;19; 17;1;21,0644800
tsp12;3;19; 12;1;21,8986400
tsp12;3;19; 19;1;22,9818000
tsp12;3;19; 10;1;23,9309100
tsp12;3;20; 12;1; 8,8086720
tsp12;3;20; 16;1; 9,6581690
tsp12;3;20; 13;1;10,5246600
tsp12;3;20; 10;1;11,6415600
tsp12;3;20;  6;1;12,4889000
tsp12;3;20;  4;1;17,3572000
tsp12;3;20;  2;1;18,3905600
tsp12;3;20;  2;0;22,5398400
tsp12;3;20;  2;1;25,1224500
tsp12;3;20; 19;1;26,7715700
tsp12;3;21; 16;1; 7,0691830
tsp12;3;21;  2;1; 7,5686910
tsp12;3;21; 13;1; 8,2515110
tsp12;3;21;  4;1; 8,6330720
tsp12;3;21;  3;1; 9,0521280
tsp12;3;21;  7;1; 9,5343510
tsp12;3;21;  0;1;10,7166900
tsp12;3;21;  6;1;11,1345000
tsp12;3;21; 18;1;11,8020000
tsp12;3;21; 17;1;12,5185800
tsp12;3;21;  1;1;13,1849600
tsp12;3;21; 19;1;13,9359000
tsp12;3;21;  9;1;14,9012900
tsp12;3;21;  8;1;17,4176400
tsp12;3;21; 11;1;17,9842700
tsp12;3;21;  5;1;18,9839600
tsp12;3;21; 12;1;19,5508300
tsp12;3;21; 10;1;20,1346200
tsp12;3;21; 14;1;20,7837000
tsp12;3;21; 15;1;21,4169900
tsp12;3;22;  0;1; 2,7480660
tsp12;3;22; 11;1; 3,3991890
tsp12;3;22;  5;1; 4,4160540
tsp12;3;22;  9;1; 4,9982260
tsp12;3;22; 13;1; 5,6641580
tsp12;3;22;  6;1; 6,1306150
tsp12;3;22;  4;1; 6,9976880
tsp12;3;22; 15;1; 7,8137860
tsp12;3;22;  2;1; 8,7133810
tsp12;3;22;  7;1; 9,6965890
tsp12;3;22;  8;1;10,7135400
tsp12;3;22; 17;1;11,3447800
tsp12;3;22; 16;1;11,7963900
tsp12;3;22; 14;1;12,3960200
tsp12;3;22; 18;1;13,0462600
tsp12;3;22; 10;1;13,5627300
tsp12;3;22;  1;1;14,2459100
tsp12;3;22; 12;1;14,8120200
tsp12;3;22; 19;1;15,2625000
tsp12;3;22;  3;1;17,1634300
tsp12;3;22;100;3;22,2459000
tsp12;3;22;  0;1;23,5421900
tsp12;3;22;  3;1;24,6780600
tsp12;3;23; 15;1; 6,0642170
tsp12;3;23; 11;1; 6,9462430
tsp12;3;23; 18;1; 8,0790900
tsp12;3;23;  8;1; 8,8129350
tsp12;3;23; 19;1;10,2798900
tsp12;3;23;  9;1;10,6965400
tsp12;3;23;  3;1;11,2463700
tsp12;3;23;  5;1;12,2293300
tsp12;3;23; 14;1;12,7961000
tsp12;3;23;  6;1;13,3118800
tsp12;3;23;  2;1;13,9784400
tsp12;3;23;  4;1;14,6785300
tsp12;3;23;  0;1;16,6451100
tsp12;3;23; 12;1;17,2110200
tsp12;3;23; 13;1;17,7776300
tsp12;3;23;  1;1;18,6453200
tsp12;3;23; 16;1;19,6776800
tsp12;3;23; 17;1;20,1597000
tsp12;3;23; 10;1;20,7285800
tsp12;3;23;  7;1;21,3595100
tsp12;3;24;  9;1; 2,4477730
tsp12;3;24;  0;1; 3,6960530
tsp12;3;24;  6;1; 4,3470990
tsp12;3;24; 16;1; 5,0638470
tsp12;3;24;  2;1; 6,0131190
tsp12;3;24; 15;1; 6,3969690
tsp12;3;24; 18;1; 7,1967390
tsp12;3;24; 10;1; 8,1634430
tsp12;3;24; 19;1; 8,6128290
tsp12;3;24; 14;1; 9,4462530
tsp12;3;24;  5;1;10,2791700
tsp12;3;24; 13;1;10,8280000
tsp12;3;24;  1;1;13,4295800
tsp12;3;24;  4;1;16,9602600
tsp12;3;24;  8;1;17,4459300
tsp12;3;24; 12;1;18,7795700
tsp12;3;24;  3;1;19,6449500
tsp12;3;24; 11;1;20,1117800
tsp12;3;24; 17;1;21,0767900
tsp12;3;24;  7;1;21,9285200
tsp13;1; 1;  8;1; 5,5202980
tsp13;1; 1; 10;1; 6,1534230
tsp13;1; 1; 19;1; 7,3531990
tsp13;1; 1;  7;1; 8,1031950
tsp13;1; 1;  4;1; 8,4531690
tsp13;1; 1; 18;1; 8,8529280
tsp13;1; 1;  0;1; 9,9694310
tsp13;1; 1;  1;1;10,4860900
tsp13;1; 1; 14;1;10,9198200
tsp13;1; 1; 17;1;11,5357700
tsp13;1; 1; 16;1;15,1524800
tsp13;1; 1; 15;1;16,3348900
tsp13;1; 1;  9;1;18,3844500
tsp13;1; 1;  3;1;19,5508400
tsp13;1; 1;  2;1;20,7505700
tsp13;1; 1; 12;1;21,4505100
tsp13;1; 1; 11;1;24,4165500
tsp13;1; 1;  5;1;25,1832800
tsp13;1; 1; 13;1;25,6497100
tsp13;1; 1;  6;1;26,6995400
tsp13;1; 1;  8;1;29,5657300
tsp13;1; 2;  3;1; 2,8267820
tsp13;1; 2; 19;1; 3,3766520
tsp13;1; 2; 15;1; 4,4431000
tsp13;1; 2;  1;1; 5,0765270
tsp13;1; 2;  6;1; 5,6095500
tsp13;1; 2;  4;1;11,4249500
tsp13;1; 2; 17;1;12,0749400
tsp13;1; 2; 13;1;13,7913600
tsp13;1; 2; 11;1;15,2910400
tsp13;1; 2;  5;1;15,7910600
tsp13;1; 2; 10;1;16,7741100
tsp13;1; 2; 16;1;17,9073600
tsp13;1; 2;  9;1;18,3572000
tsp13;1; 2; 18;1;20,3403700
tsp13;1; 2; 14;1;22,7563900
tsp13;1; 2;  7;1;23,2396000
tsp13;1; 2;  2;1;23,7560800
tsp13;1; 2;  8;1;25,8224100
tsp13;1; 2; 12;1;26,3721400
tsp13;1; 2;  0;1;28,4719000
tsp13;1; 2;  3;1;29,2383600
tsp13;1; 3; 18;1; 3,9771840
tsp13;1; 3;  2;1; 4,9602510
tsp13;1; 3;  9;1; 5,6936680
tsp13;1; 3; 14;1; 8,5096570
tsp13;1; 3;  0;1; 9,0929150
tsp13;1; 3; 19;1; 9,7760830
tsp13;1; 3;  4;1;10,1593600
tsp13;1; 3;  3;1;12,4755100
tsp13;1; 3; 11;1;13,2753600
tsp13;1; 3; 16;1;13,8086000
tsp13;1; 3; 13;1;14,4919100
tsp13;1; 3; 10;1;14,8584900
tsp13;1; 3;  5;1;16,0417100
tsp13;1; 3; 12;1;17,5246900
tsp13;1; 3;  7;1;18,5912300
tsp13;1; 3;  6;1;19,2576900
tsp13;1; 3; 17;1;20,7739500
tsp13;1; 3;  8;1;22,3070500
tsp13;1; 3;  1;1;23,7900500
tsp13;1; 3; 15;1;24,4234100
tsp13;1; 3; 18;1;25,6730800
tsp13;1; 4;  2;1; 3,0936510
tsp13;1; 4;  7;1; 3,7767600
tsp13;1; 4; 13;1; 4,5099950
tsp13;1; 4;  1;1; 5,0599060
tsp13;1; 4;  8;1; 6,0095940
tsp13;1; 4; 11;1; 7,9593890
tsp13;1; 4; 17;1; 8,7590960
tsp13;1; 4; 15;1;10,3589600
tsp13;1; 4;  6;1;11,8253500
tsp13;1; 4;  4;1;12,6252000
tsp13;1; 4;  9;1;14,5080800
tsp13;1; 4; 10;1;17,3242800
tsp13;1; 4;  3;1;18,3075000
tsp13;1; 4; 18;1;18,7573500
tsp13;1; 4; 12;1;19,3905400
tsp13;1; 4; 16;1;19,8905100
tsp13;1; 4; 19;1;20,5403500
tsp13;1; 4;  0;1;20,9569800
tsp13;1; 4;  0;0;22,3066000
tsp13;1; 4;  5;1;22,8565400
tsp13;1; 4; 14;1;24,3562800
tsp13;1; 4; 14;0;30,2216800
tsp13;1; 4;  5;0;31,6382100
tsp13;1; 4;  0;1;33,9377500
tsp13;1; 4;  5;1;34,4542700
tsp13;1; 4; 14;1;35,1209500
tsp13;1; 4;  2;1;36,4873000
tsp13;1; 5; 16;1; 2,4103660
tsp13;1; 5; 15;1; 3,0436250
tsp13;1; 5; 14;1; 3,5770570
tsp13;1; 5; 10;1; 4,2767600
tsp13;1; 5;100;3; 6,5429840
tsp13;1; 5;  1;1; 8,3926260
tsp13;1; 5; 16;1; 9,8591460
tsp13;1; 5;  2;1;10,6421200
tsp13;1; 5; 13;1;13,1916500
tsp13;1; 5;  4;1;15,8244600
tsp13;1; 5;100;3;17,6241900
tsp13;1; 5; 18;1;18,5239200
tsp13;1; 5;100;3;20,6403100
tsp13;1; 5; 15;1;21,9401400
tsp13;1; 5; 16;1;24,7563000
tsp13;1; 5;  2;1;25,2395700
tsp13;1; 5; 13;1;27,2722700
tsp13;1; 5;  7;1;28,4722500
tsp13;1; 5;  4;1;29,1554900
tsp13;1; 5;  3;1;29,6553300
tsp13;1; 5;  0;1;30,6385100
tsp13;1; 5;  6;1;32,0882500
tsp13;1; 5; 18;1;32,7213200
tsp13;1; 5; 17;1;33,8212700
tsp13;1; 5;  1;1;34,7542700
tsp13;1; 5; 19;1;35,3044000
tsp13;1; 5;  8;1;36,1207000
tsp13;1; 5; 11;1;36,6373400
tsp13;1; 5;  9;1;37,3705800
tsp13;1; 5;  5;1;38,2205600
tsp13;1; 5; 12;1;38,5870700
tsp13;1; 5; 10;1;39,1035100
tsp13;1; 5; 14;1;39,5700900
tsp13;1; 6; 19;1; 2,5941200
tsp13;1; 6; 19;0; 3,3771100
tsp13;1; 6; 19;1; 4,5435750
tsp13;1; 6; 19;0; 5,1601410
tsp13;1; 6;  5;1; 6,7432060
tsp13;1; 6;  6;1; 8,6761260
tsp13;1; 6;  9;1;10,7256100
tsp13;1; 6; 13;1;11,5090000
tsp13;1; 6;  0;1;12,1755100
tsp13;1; 6; 10;1;12,8920900
tsp13;1; 6; 14;1;13,5751900
tsp13;1; 6;  4;1;14,2418200
tsp13;1; 6; 19;1;15,2249100
tsp13;1; 6;  8;1;15,9247600
tsp13;1; 6;  8;0;28,3889700
tsp13;1; 6; 19;0;29,0389600
tsp13;1; 6;  7;1;30,7552300
tsp13;1; 6; 11;1;31,8550300
tsp13;1; 6; 12;1;33,4880600
tsp13;1; 6; 16;1;34,1711500
tsp13;1; 6;  2;1;34,6878100
tsp13;1; 6;  3;1;35,2878300
tsp13;1; 6; 17;1;35,8877200
tsp13;1; 6; 18;1;36,7376300
tsp13;1; 6;  1;1;37,1206800
tsp13;1; 6; 15;1;37,7205700
tsp13;1; 6; 19;1;38,5039100
tsp13;1; 6;  8;1;38,9704700
tsp13;1; 6;  5;1;39,4702900
tsp13;1; 7; 18;1; 3,7453160
tsp13;1; 7; 13;1; 4,8286170
tsp13;1; 7; 11;1; 6,0618740
tsp13;1; 7; 15;1; 7,1281930
tsp13;1; 7;  3;1; 8,0446830
tsp13;1; 7;  7;1; 9,4943580
tsp13;1; 7; 12;1;10,0109400
tsp13;1; 7;  2;1;11,6106400
tsp13;1; 7;  8;1;12,1938900
tsp13;1; 7;  0;1;14,1603000
tsp13;1; 7; 16;1;14,6101200
tsp13;1; 7;  1;1;15,6432500
tsp13;1; 7;  5;1;16,0932800
tsp13;1; 7;  6;1;19,2091300
tsp13;1; 7; 14;1;20,2592400
tsp13;1; 7; 17;1;22,7086200
tsp13;1; 7; 19;1;23,3751400
tsp13;1; 7;  4;1;23,9918600
tsp13;1; 7;  9;1;25,1247000
tsp13;1; 7; 10;1;25,7580100
tsp13;1; 7; 18;1;26,7078200
tsp13;1; 8; 19;1; 6,9930080
tsp13;1; 8;  3;1;11,4089800
tsp13;1; 8; 16;1;15,4915400
tsp13;1; 8; 17;1;16,2914400
tsp13;1; 8;  0;1;17,2577400
tsp13;1; 8; 18;1;17,8577300
tsp13;1; 8; 14;1;18,4575500
tsp13;1; 8;  6;1;19,3074500
tsp13;1; 8; 15;1;22,2235100
tsp13;1; 8;  7;1;24,1233700
tsp13;1; 8; 10;1;25,2563500
tsp13;1; 8;  2;1;26,1895100
tsp13;1; 8; 12;1;26,8726700
tsp13;1; 8;  9;1;27,4226800
tsp13;1; 8;  1;1;29,6721000
tsp13;1; 8; 13;1;30,8887100
tsp13;1; 8;  4;1;31,9051500
tsp13;1; 8;  5;1;34,0379800
tsp13;1; 8;  5;0;35,0711300
tsp13;1; 9;  2;1; 2,7270280
tsp13;1; 9; 11;1; 3,3604010
tsp13;1; 9;  6;1; 7,1595990
tsp13;1; 9;100;3;12,6586600
tsp13;1; 9;  1;1;14,7915400
tsp13;1; 9; 19;1;18,8073500
tsp13;1; 9; 17;1;19,3407100
tsp13;1; 9; 10;1;19,8072500
tsp13;1; 9; 12;1;20,9404800
tsp13;1; 9; 16;1;21,5237200
tsp13;1; 9; 15;1;22,0068500
tsp13;1; 9; 13;1;22,4903000
tsp13;1; 9;  7;1;23,0570700
tsp13;1; 9;  6;1;23,9064800
tsp13;1; 9; 14;1;24,7062100
tsp13;1; 9;  8;1;25,7561900
tsp13;1; 9;  3;1;26,6559600
tsp13;1; 9;  9;1;27,2060500
tsp13;1; 9;  2;1;27,9890500
tsp13;1; 9; 11;1;28,5221600
tsp13;1; 9; 18;1;29,5221600
tsp13;1; 9;  5;1;30,2386900
tsp13;1; 9;  0;1;30,9051700
tsp13;1; 9;  4;1;31,3218900
tsp13;1; 9;  1;1;32,1715500
tsp13;1;10;  3;1; 1,6436230
tsp13;1;10;  3;0; 3,7431220
tsp13;1;10;  8;1; 5,4095690
tsp13;1;10; 16;1; 7,3258970
tsp13;1;10;  3;1; 8,2256510
tsp13;1;10; 11;1; 9,0755730
tsp13;1;10; 12;1;10,5420400
tsp13;1;10;  6;1;11,0584800
tsp13;1;10; 10;1;11,8248900
tsp13;1;10;  9;1;12,5748900
tsp13;1;10;  1;1;13,7579800
tsp13;1;10;  5;1;14,7578200
tsp13;1;10;  4;1;15,4244300
tsp13;1;10; 18;1;17,9739000
tsp13;1;10; 19;1;18,6737000
tsp13;1;10;  0;1;19,4569300
tsp13;1;10; 14;1;20,1233900
tsp13;1;10; 17;1;20,7232200
tsp13;1;10;  7;1;21,3898300
tsp13;1;10; 15;1;22,0732700
tsp13;1;10; 13;1;22,9729100
tsp13;1;10;  2;1;24,2727700
tsp13;1;10;  8;1;24,6891600
tsp13;1;11;  0;1; 6,2595440
tsp13;1;11;  8;1; 7,4763720
tsp13;1;11; 19;1; 8,8091750
tsp13;1;11;  6;1;10,3255300
tsp13;1;11;  5;1;11,0922700
tsp13;1;11;  4;1;13,1582300
tsp13;1;11;  3;1;15,7079100
tsp13;1;11; 16;1;16,3912900
tsp13;1;11; 15;1;22,4398900
tsp13;1;11; 15;0;23,5563400
tsp13;1;11; 16;0;24,5561400
tsp13;1;11;  3;0;26,9723700
tsp13;1;11;  3;1;30,0559200
tsp13;1;11; 15;1;31,4382300
tsp13;1;11; 10;1;32,1713800
tsp13;1;11; 16;1;32,9046500
tsp13;1;11;  1;1;34,4707600
tsp13;1;11; 11;1;35,2707800
tsp13;1;11;  2;1;35,8872800
tsp13;1;11; 17;1;37,6703500
tsp13;1;11; 12;1;38,1535100
tsp13;1;11; 18;1;38,9701500
tsp13;1;12; 15;1; 1,5276180
tsp13;1;12;  3;1; 3,8770330
tsp13;1;12;  3;0;11,0423300
tsp13;1;12;  4;1;14,2417100
tsp13;1;12;  4;0;18,5407400
tsp13;1;12;  4;1;18,9575100
tsp13;1;12;  4;0;19,6239900
tsp13;1;12; 18;1;20,9072400
tsp13;1;12;  9;1;21,3237400
tsp13;1;12; 19;1;22,4901300
tsp13;1;12; 12;1;23,7065100
tsp13;1;12;  3;1;24,2398400
tsp13;1;12; 13;1;24,7897600
tsp13;1;12;  0;1;25,4062600
tsp13;1;12;  8;1;25,8894400
tsp13;1;12;  5;1;27,4892600
tsp13;1;12;  4;1;28,2057300
tsp13;1;12; 10;1;28,7392200
tsp13;1;12;  2;1;29,4720400
tsp13;1;12; 16;1;31,1883500
tsp13;1;12; 17;1;32,2716400
tsp13;1;12;  6;1;33,1214700
tsp13;1;12; 14;1;33,9213600
tsp13;1;13;  9;1;10,2424500
tsp13;1;13; 18;1;12,8420500
tsp13;1;13; 13;1;13,9252900
tsp13;1;13; 10;1;14,8750000
tsp13;1;13; 19;1;15,7581700
tsp13;1;13;  4;1;16,7079700
tsp13;1;13;  6;1;17,3912900
tsp13;1;13;  7;1;18,2243700
tsp13;1;13;  5;1;18,7409000
tsp13;1;13; 11;1;19,4407000
tsp13;1;13; 15;1;20,0240400
tsp13;1;13;  2;1;20,9571900
tsp13;1;13; 17;1;21,4739000
tsp13;1;13;  0;1;22,4736300
tsp13;1;13;  8;1;23,2733200
tsp13;1;13; 12;1;23,7733600
tsp13;1;13; 14;1;24,5399200
tsp13;1;13; 16;1;25,4064600
tsp13;1;13;  1;1;26,3561800
tsp13;1;13;  3;1;27,6393700
tsp13;1;13;  9;1;28,1225500
tsp13;1;14; 17;1; 5,5252610
tsp13;1;14;  4;1; 6,3251990
tsp13;1;14;  3;1; 6,9253200
tsp13;1;14;  7;1;10,1911100
tsp13;1;14;  7;0;12,2739900
tsp13;1;14;  3;0;13,4738500
tsp13;1;14;  3;1;15,4568000
tsp13;1;14;  9;1;16,3566300
tsp13;1;14; 18;1;16,8732200
tsp13;1;14;  7;1;19,0560600
tsp13;1;14; 16;1;20,0058800
tsp13;1;14; 12;1;20,4558000
tsp13;1;14;  6;1;21,4222900
tsp13;1;14;  5;1;22,0557200
tsp13;1;14; 14;1;22,5389300
tsp13;1;14; 11;1;23,0220600
tsp13;1;14;  8;1;23,5719900
tsp13;1;14; 15;1;24,2884500
tsp13;1;14;  2;1;25,2049800
tsp13;1;14; 10;1;25,6729300
tsp13;1;14;  0;1;27,6878100
tsp13;1;14; 13;1;28,1710500
tsp13;1;14;  1;1;30,5873900
tsp13;1;14; 19;1;31,1371800
tsp13;1;14; 17;1;31,8370400
tsp13;1;15;  0;1; 6,0257190
tsp13;1;15; 19;1; 6,8920440
tsp13;1;15; 13;1; 8,3085210
tsp13;1;15; 17;1; 9,8580650
tsp13;1;15; 11;1;11,3912500
tsp13;1;15;  4;1;14,7573400
tsp13;1;15;  3;1;22,4224600
tsp13;1;15;  9;1;23,0056300
tsp13;1;15;  7;1;23,6722600
tsp13;1;15;  2;1;24,1387800
tsp13;1;15; 10;1;24,9387100
tsp13;1;15; 14;1;25,5053200
tsp13;1;15;  1;1;26,1884500
tsp13;1;15; 18;1;26,7884800
tsp13;1;15; 15;1;27,5047400
tsp13;1;15;  8;1;29,0712100
tsp13;1;15; 12;1;29,7378400
tsp13;1;15;  6;1;30,1876400
tsp13;1;15; 16;1;31,2375500
tsp13;1;15;  5;1;33,6536300
tsp13;1;15;  0;1;35,0534600
tsp13;1;16;  0;1; 5,2918280
tsp13;1;16;  1;1; 6,3583220
tsp13;1;16; 11;1; 7,1915630
tsp13;1;16; 18;1; 8,5413760
tsp13;1;16; 13;1;11,0741800
tsp13;1;16; 19;1;12,1742000
tsp13;1;16; 15;1;12,7739400
tsp13;1;16; 12;1;14,3402900
tsp13;1;16;  2;1;14,8068100
tsp13;1;16;  9;1;15,6565900
tsp13;1;16;  7;1;16,2900400
tsp13;1;16;  6;1;17,0731100
tsp13;1;16;  4;1;17,8396400
tsp13;1;16; 14;1;20,5724600
tsp13;1;16;  3;1;21,3557600
tsp13;1;16; 17;1;21,9222000
tsp13;1;16;  8;1;22,9885700
tsp13;1;16; 10;1;24,5549800
tsp13;1;16;  5;1;24,9549000
tsp13;1;16; 16;1;26,4880900
tsp13;1;16;  0;1;26,8545700
tsp13;1;17;  6;1; 6,7105260
tsp13;1;17; 11;1; 7,6770020
tsp13;1;17; 19;1; 8,4768790
tsp13;1;17;  9;1; 9,2601170
tsp13;1;17; 15;1;10,4765100
tsp13;1;17;  7;1;13,3426100
tsp13;1;17;  8;1;15,7588100
tsp13;1;17; 10;1;16,5421000
tsp13;1;17; 16;1;18,8082800
tsp13;1;17; 13;1;19,3582200
tsp13;1;17; 13;0;27,5066100
tsp13;1;17; 16;0;28,7730900
tsp13;1;17; 10;0;32,2556000
tsp13;1;17; 17;1;33,4054400
tsp13;1;17; 10;1;34,3220200
tsp13;1;17; 16;1;35,0058000
tsp13;1;17; 13;1;39,7542700
tsp13;1;18;  8;1; 4,6766820
tsp13;1;18;  5;1; 5,3930130
tsp13;1;18; 14;1; 6,1762580
tsp13;1;18;  1;1; 8,0590320
tsp13;1;18;  7;1; 9,4589120
tsp13;1;18; 11;1;11,5752900
tsp13;1;18; 15;1;12,9082600
tsp13;1;18; 19;1;15,9744000
tsp13;1;18;  2;1;16,5575900
tsp13;1;18;  6;1;17,0908300
tsp13;1;18; 10;1;18,3572100
tsp13;1;18; 13;1;19,2737700
tsp13;1;18;  9;1;19,7569700
tsp13;1;18; 17;1;23,3396000
tsp13;1;18;  0;1;25,3559000
tsp13;1;18; 16;1;25,9891200
tsp13;1;18; 12;1;27,2055900
tsp13;1;18; 18;1;29,4550400
tsp13;1;18;  3;1;29,9887500
tsp13;1;19; 19;1; 6,6929740
tsp13;1;19; 11;1;11,2921200
tsp13;1;19; 16;1;12,2589700
tsp13;1;19;  6;1;12,8751300
tsp13;1;19; 15;1;14,2081800
tsp13;1;19;  1;1;14,8747900
tsp13;1;19;  5;1;15,7579100
tsp13;1;19;  4;1;16,4409800
tsp13;1;19;  8;1;17,5242800
tsp13;1;19; 10;1;18,1074600
tsp13;1;19; 18;1;19,1739700
tsp13;1;19; 13;1;19,6572200
tsp13;1;19;  2;1;20,2571300
tsp13;1;19;  9;1;21,2902300
tsp13;1;19;  0;1;22,9565800
tsp13;1;19;  3;1;24,4229600
tsp13;1;19; 17;1;25,2895100
tsp13;1;19;  7;1;26,2559400
tsp13;1;19;  7;0;26,6058800
tsp13;1;19; 14;1;28,0389500
tsp13;1;19; 12;1;29,2386700
tsp13;1;19; 12;0;30,1053200
tsp13;1;19; 12;1;30,9717100
tsp13;1;19;  7;1;33,2546200
tsp13;1;19; 19;1;34,1878600
tsp13;1;20; 18;1; 4,8100240
tsp13;1;20;  8;1; 7,4095080
tsp13;1;20; 17;1;11,1255100
tsp13;1;20; 19;1;12,2085200
tsp13;1;20; 12;1;12,6419300
tsp13;1;20; 10;1;14,6415100
tsp13;1;20; 16;1;16,0912300
tsp13;1;20;  6;1;17,1576700
tsp13;1;20;  1;1;17,7742400
tsp13;1;20;  0;1;18,3407200
tsp13;1;20;  3;1;21,0736000
tsp13;1;20;  2;1;21,6734800
tsp13;1;20; 11;1;25,7229000
tsp13;1;20; 14;1;27,5723800
tsp13;1;20; 15;1;28,6721600
tsp13;1;20; 13;1;29,1720000
tsp13;1;20;  4;1;31,0217200
tsp13;1;20;  9;1;32,4048000
tsp13;1;20;  5;1;33,5212200
tsp13;1;20;  7;1;34,3044700
tsp13;1;20; 18;1;35,4042600
tsp13;1;21; 13;1; 1,3935280
tsp13;1;21; 13;0; 2,8099670
tsp13;1;21; 10;1;19,9067200
tsp13;1;21;  4;1;21,6897400
tsp13;1;21; 13;1;22,4729300
tsp13;1;21;  1;1;23,3061300
tsp13;1;21;  1;0;30,1381500
tsp13;1;21;  6;1;31,3045900
tsp13;1;21; 15;1;32,6043100
tsp13;1;21;  9;1;33,2709000
tsp13;1;21; 14;1;34,4880100
tsp13;1;21;  1;1;35,1372100
tsp13;1;21;  7;1;36,1536500
tsp13;1;21;  0;1;36,7701400
tsp13;1;21; 18;1;37,2369300
tsp13;1;21; 11;1;37,6533900
tsp13;1;21;  2;1;38,3866900
tsp13;1;21;  8;1;39,0032300
tsp13;1;22; 12;1; 4,0603030
tsp13;1;22; 13;1; 4,9270360
tsp13;1;22; 10;1; 5,5767630
tsp13;1;22;  5;1; 6,1599460
tsp13;1;22;  7;1; 7,3431400
tsp13;1;22;  2;1; 7,8761940
tsp13;1;22;  8;1; 8,3761790
tsp13;1;22; 14;1; 9,2260420
tsp13;1;22;  0;1; 9,9425160
tsp13;1;22;  1;1;11,2922900
tsp13;1;22; 11;1;11,9423400
tsp13;1;22; 15;1;12,3921500
tsp13;1;22; 16;1;13,4252600
tsp13;1;22;  4;1;14,7417800
tsp13;1;22;  9;1;15,3416300
tsp13;1;22;  6;1;15,8916000
tsp13;1;22; 17;1;16,5249000
tsp13;1;22;  3;1;16,9081000
tsp13;1;22; 19;1;17,6412700
tsp13;1;22; 18;1;18,1245000
tsp13;1;22; 12;1;18,5742000
tsp13;1;23; 12;1; 5,9583850
tsp13;1;23; 16;1; 6,5915340
tsp13;1;23; 15;1; 7,3082240
