id,v,w,p,c,pID,instanceNumber,block,trial,answer,correct,timeSpent,randomYes.1.Left.No.Right.Yes.,xyCoordinates,error,type,sol,phaseT,ExpVersion,propagations,decisions,totalValues,totalWeights,nCapacity,nProfit,nSolutions,opt_profit,nProfit_opt,dist_opt_p,n_dist_opt_p,ICexpost
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be25,38,2,15,0,1,2.004307,1,"(6.5,5.5)(8,2)(1.5,5)(1.5,1)(6,1)(4,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be31,38,3,22,0,1,2.005724,1,"(6.5,5)(6,1)(8,2)(2,5.5)(0.5,1.5)(3,0.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be19,38,2,14,0,1,2.00162,1,"(1.5,1)(7.5,6)(1.5,4.5)(5,0.5)(8,0.5)(5,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be24,38,2,10,0,1,2.002274,0,"(7.5,1.5)(1,1.5)(8,5.5)(0.5,6)(4.5,0.5)(5,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be15,38,3,21,0,1,2.000617,1,"(2,0.5)(8,2.5)(7.5,5.5)(0,2)(5,6)(2,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be21,38,3,10,0,1,2.000377,0,"(0.5,5)(6.5,3.5)(2.5,6)(0.5,1)(6,1)(2.5,0.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be20,38,1,3,0,1,2.00265,0,"(6.5,3.5)(6.5,6)(6,0.5)(0.5,6)(1,2)(4.5,5.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be18,38,1,8,0,1,2.004034,0,"(4,0.5)(8,1.5)(6.5,4)(2,1.5)(2,6)(4.5,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be30,38,2,2,0,1,2.003562,1,"(7.5,0.5)(5.5,0.5)(0.5,6)(5.5,6)(3,0.5)(1,2)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be22,38,1,14,0,1,2.003273,1,"(2.5,0.5)(8,1.5)(7,4)(0,4)(0,1)(2,5.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be29,38,2,10,0,1,2.000708,1,"(7,2)(1.5,5)(7.5,6)(2.5,0.5)(3.5,6)(0,2)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be14,38,2,19,0,1,2.000495,0,"(0.5,3)(7.5,5)(8,0.5)(2.5,1)(1,6)(0.5,0.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be16,38,3,12,0,1,2.004227,1,"(1.5,4)(8,5)(1,1)(4,6)(7.5,1.5)(5.5,0.5)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be33,38,3,22,0,1,2.002908,1,"(6,1)(8,4)(0,5)(0,1)(3,0.5)(6.5,6)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
194-0.43-0.86,"37,19,38,13,47,27","20,37,42,27,43,16",155,79,be17,38,2,19,0,1,2.000868,1,"(2.5,6)(2,0.5)(0,5)(4,0.5)(8,4)(7.5,1)",NA,5,0,0,V4,97,0,181,185,0.42702702702702705,0.856353591160221,0,111,0.6132596685082873,44,0.2430939226519337,0.2430939226519337
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be26,31,2,15,1,1,2.000556,0,"(6.5,6)(7.5,3.5)(1,1)(0,6)(0.5,3)(8,1)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be23,31,2,14,1,1,2.00054,0,"(7.5,4.5)(0.5,6)(1.5,1)(7.5,1)(3.5,6)(1,4)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be27,31,1,2,1,1,2.001797,0,"(6.5,3.5)(1,4.5)(6.5,5.5)(1.5,1)(6.5,1)(3.5,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be24,31,2,13,1,1,2.002273,0,"(0.5,5.5)(7.5,3.5)(1,1)(7.5,6)(7,0.5)(5,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be28,31,2,24,1,1,2.003463,0,"(6.5,5)(0.5,2.5)(2.5,6)(6.5,1)(4.5,0.5)(0.5,5.5)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be22,31,3,1,1,1,2.00284,0,"(6.5,3.5)(6.5,6)(2,5.5)(7,1)(1,1)(1,3)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be30,31,3,18,1,1,2.002194,0,"(6.5,3.5)(0.5,4.5)(7,5.5)(1.5,2.5)(2.5,6)(5,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be14,31,3,2,1,1,2.001049,1,"(0.5,2)(8,3)(5,0.5)(8,6)(1,4)(7.5,0.5)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be17,31,1,16,0,0,2.000469,0,"(5.5,6)(0.5,3)(8,0.5)(8,3)(3,5.5)(1,1)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be15,31,1,16,0,0,2.000401,1,"(1.5,1.5)(7.5,6)(7.5,2.5)(0.5,4)(4.5,6)(0,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be33,31,2,8,0,0,2.001667,1,"(5.5,6)(7,1.5)(1,4.5)(3.5,6)(7.5,5.5)(0,2)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be21,31,2,17,1,1,2.001001,0,"(0,6)(1,2.5)(1.5,0.5)(6.5,3)(7.5,5)(5.5,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be16,31,1,12,1,1,2.00331,1,"(2,0.5)(5,0.5)(8,6)(2,6)(0,4.5)(0,2.5)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be32,31,2,8,1,1,2.001177,0,"(6.5,5)(1,4.5)(0.5,1.5)(5.5,1)(2.5,0.5)(8,2)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be29,31,1,22,0,0,2.001628,1,"(7.5,5.5)(1,5.5)(7.5,0.5)(1.5,3.5)(0.5,1)(6.5,3)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be18,31,2,1,0,0,2.003334,1,"(4.5,6)(7,1.5)(1,5)(7,5)(2,1)(0,2)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be25,31,1,19,1,1,2.001773,0,"(1.5,4.5)(8,5)(1.5,1.5)(7,1.5)(4,0.5)(5,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be19,31,3,13,0,0,2.001007,1,"(0,2.5)(1.5,5)(8,0.5)(8,5)(3,0.5)(6,5.5)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
195-0.43-0.64,"14,34,24,16,22,13","38,18,22,44,10,18",78,64,be20,31,2,17,0,0,2.001757,1,"(5,0.5)(8,2)(6,5)(1.5,2.5)(0.5,5.5)(8,6)",NA,4,1,1,V4,243,3,123,150,0.4266666666666667,0.6341463414634146,1,80,0.6504065040650406,-2,-0.016260162601626018,0.016260162601626018
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be27,30,3,19,1,1,2.003546,1,"(3.5,6)(8,3)(2,1.5)(6,5.5)(7,0.5)(0.5,5.5)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be25,30,2,20,1,1,2.002545,0,"(-0.5,1.5)(7.5,2)(0,4.5)(5,5.5)(4.5,0.5)(1.5,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be31,30,3,2,1,1,2.004009,0,"(0.5,6)(7.5,2)(3.5,5.5)(7.5,4)(0,3)(2,1.5)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be28,30,2,14,1,1,2.002708,1,"(7,3.5)(0.5,6)(2.5,6)(6,5.5)(2,0.5)(1.5,3.5)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be26,30,1,11,1,1,2.00176,0,"(1.5,3)(5.5,6)(0,6)(7,2.5)(5,0.5)(1,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be15,30,3,24,1,1,2.000983,1,"(0.5,6)(0,4)(2,4)(5,5.5)(7,1.5)(2,1.5)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be23,30,1,20,1,1,2.002844,1,"(6.5,5)(7.5,1.5)(2,4.5)(0.5,1.5)(5,0.5)(4,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be14,30,1,13,1,1,2.002234,1,"(8,6)(7,1.5)(3.5,0.5)(1.5,5.5)(0,1.5)(6,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be24,30,3,5,1,1,2.000427,0,"(1,1)(7,5.5)(0.5,4)(5.5,0.5)(8,3)(4.5,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be20,30,3,12,1,1,2.001674,0,"(8,1.5)(6.5,4.5)(1,1)(0.5,5)(6,0.5)(3,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be30,30,3,21,1,1,2.003031,1,"(7,1.5)(1,6)(5,0)(7.5,5.5)(0,3)(3,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be18,30,1,9,1,1,2.000671,0,"(7.5,3)(7,1)(1,4)(5,5.5)(3.5,0.5)(0.5,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be22,30,1,9,1,1,2.003011,1,"(8.5,2)(6.5,3.5)(1,0.5)(7.5,5.5)(0.5,3)(4,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be21,30,1,13,1,1,2.001499,1,"(0,5.5)(6.5,2.5)(5.5,0)(7.5,5)(0,2.5)(2.5,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be17,30,3,15,0,0,2.000722,1,"(1,0.5)(8,4.5)(6.5,1.5)(1.5,5)(3.5,0.5)(5.5,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be16,30,2,13,1,1,2.001843,0,"(8,3.5)(1.5,4)(8,6)(5.5,0.5)(0,1.5)(8,1.5)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be32,30,3,12,1,1,2.002558,0,"(0,5.5)(6.5,1.5)(1,3)(3.5,0.5)(2,5.5)(7,4)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be33,30,2,19,0,0,2.003526,1,"(6.5,2)(0.5,4.5)(2.5,1)(7,4)(0.5,2)(4,6)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be19,30,2,4,1,1,2.002895,0,"(8.5,4)(1.5,1)(1,4.5)(4.5,5.5)(8,1.5)(5.5,1)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
197-0.44-0.61,"2,21,9,48,37,7","28,39,23,27,35,41",75,84,be29,30,3,18,0,0,2.001371,0,"(8,0.5)(3,6)(6.5,3)(1.5,0.5)(5.5,0.5)(0.5,4)",NA,4,1,1,V4,367,4,124,193,0.43523316062176165,0.6048387096774194,1,85,0.6854838709677419,-10,-0.08064516129032258,0.08064516129032258
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be29,51,3,12,1,0,2.000591,1,"(6.5,6)(5.5,0)(0,1)(2.5,5.5)(7.5,3)(0,5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be15,51,3,1,1,0,2.002426,1,"(6.5,2)(6,5.5)(1,4.5)(0,1)(3,6)(3.5,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be16,51,1,5,1,0,2.003169,0,"(6,6)(1,5.5)(1.5,2)(6.5,1.5)(3.5,6)(0,3.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be19,51,3,7,0,1,2.001491,1,"(8,2)(0,4)(0.5,2)(4,0.5)(7.5,6)(4,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be31,51,3,20,1,0,2.004422,1,"(0.5,1)(1,3)(4,0.5)(1.5,5)(7,2)(6.5,5.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be28,51,1,2,0,1,2.003587,0,"(6.5,1)(7,5)(0,1)(2.5,0.5)(1,4)(0.5,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be20,51,3,11,0,1,2.004581,1,"(0,5)(6,4)(0,1)(5.5,6)(7.5,1)(8,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be30,51,1,14,0,1,2.002993,0,"(0.5,3)(2,0)(6,0.5)(3,5.5)(6.5,3)(6,5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be26,51,2,10,1,0,2.000776,1,"(8,1.5)(6.5,3.5)(7.5,6)(3.5,6)(0.5,4)(3.5,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be32,51,1,24,0,1,2.00222,1,"(8,1)(0,2)(5.5,6)(1,6)(7.5,4.5)(0.5,4)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be24,51,2,16,0,1,2.002901,0,"(1.5,3.5)(3,0)(7,0.5)(7,6)(6.5,3)(2.5,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be18,51,3,17,0,1,2.003284,1,"(7,3.5)(0.5,2)(8,6)(3.5,6)(1,4.5)(3,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be27,51,1,22,0,1,2.0018030000000002,1,"(8,4)(8,1)(1.5,3)(5.5,6)(1.5,6)(8,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be14,51,1,8,0,1,2.002282,1,"(1,2.5)(6.5,4.5)(7.5,2)(0,4.5)(2.5,6)(4,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be25,51,3,22,1,0,2.002464,1,"(1,5)(8,4)(8,1.5)(1,0.5)(5,6)(5.5,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be33,51,3,19,1,0,2.000546,0,"(7,4.5)(0.5,0.5)(0,5)(5,6)(7.5,2)(2,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be22,51,1,19,1,0,2.003231,0,"(6.5,1)(8,4.5)(0.5,4)(3.5,6)(0,1)(2.5,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be23,51,3,9,0,1,2.000856,0,"(0.5,3)(4,0.5)(7.5,1.5)(6,4.5)(1.5,6)(0,0.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be17,51,2,18,1,0,2.001416,1,"(0,2)(3,0.5)(2,5.5)(8,4)(6.5,1.5)(5.5,5.5)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
2-0.45-0.88,"8,33,16,43,30,39","46,1,32,5,35,5",148,55,be21,51,3,21,0,1,2.001118,1,"(0.5,5.5)(1,2)(2.5,6)(6.5,3.5)(7.5,1.5)(6.5,6)",NA,5,0,0,V4,124,0,169,124,0.4435483870967742,0.8757396449704142,0,145,0.8579881656804734,3,0.01775147928994083,0.01775147928994083
201-0.44-0.86,"46,18,18,41,47,13","33,11,29,33,19,1",157,55,be20,39,3,8,0,1,2.003708,1,"(7,1.5)(2,0.5)(1,3.5)(7.5,4)(0,5.5)(4,5.5)",NA,5,0,0,V4,83,0,183,126,0.4365079365079365,0.8579234972677595,0,106,0.5792349726775956,51,0.2786885245901639,0.2786885245901639
201-0.44-0.86,"46,18,18,41,47,13","33,11,29,33,19,1",157,55,be27,39,2,23,0,1,2.001509,1,"(8,0.5)(0.5,2)(6.5,3)(0,5)(7,5.5)(3.5,0)",NA,5,0,0,V4,83,0,183,126,0.4365079365079365,0.8579234972677595,0,106,0.5792349726775956,51,0.2786885245901639,0.2786885245901639
201-0.44-0.86,"46,18,18,41,47,13","33,11,29,33,19,1",157,55,be21,39,1,4,0,1,2.002067,1,"(7,3.5)(5.5,1)(0.5,2)(1.5,5.5)(5,6)(8,5.5)",NA,5,0,0,V4,83,0,183,126,0.4365079365079365,0.8579234972677595,0,106,0.5792349726775956,51,0.2786885245901639,0.2786885245901639
201-0.44-0.86,"46,18,18,41,47,13","33,11,29,33,19,1",157,55,be32,39,1,10,0,1,2.002488,0,"(2,0.5)(7,4.5)(1,4)(7,2.5)(4.5,6)(0,1)",NA,5,0,0,V4,83,0,183,126,0.4365079365079365,0.8579234972677595,0,106,0.5792349726775956,51,0.2786885245901639,0.2786885245901639
201-0.44-0.86,"46,18,18,41,47,13","33,11,29,33,19,1",157,55,be22,39,1,8,0,1,2.003565,0,"(1.5,4.5)(2,1)(7,1)(8,6)(8,3)(5,6)",NA,5,0,0,V4,83,0,183,126,0.4365079365079365,0.8579234972677595,0,106,0.5792349726775956,51,0.2786885245901639,0.2786885245901639
