pID;instanceNumber;block;trial;answer;correct;timeSpent;randomYes.1.Left.No.Right.Yes.;error;v;l;id;type;sol;nVariables;nLiterals;nClauses;ratio;phaseT;region;solution;solvetime;restarts;conflicts;decisions;propagations;clauses;literals
sat14; 1;4;16;0;1; 75,4006600;1;NA;2,4,5,1,2,5,1,3,5,1,2,3,1,2,5,2,3,4,1,4,5,1,4,5,2,4,5,3,4,5,1,3,5,1,3,4,2,3,4,1,2,4,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,2,5,1,3,4,1,2,5,1,4,5,3,4,5;1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1;4.8-45;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat14; 2;2;16;0;1; 96,6337200;1;NA;3,4,5,3,4,5,1,3,5,1,3,5,1,3,4,3,4,5,2,3,5,1,3,5,1,4,5,1,2,3,2,4,5,1,4,5,3,4,5,1,3,5,2,3,5,2,3,4,1,2,5,2,3,4,1,3,5,1,3,4,2,4,5,1,2,4,1,4,5,2,3,4;0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0;4.8-89;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat14; 3;1;16;0;1;103,8280000;0;NA;3,4,5,1,2,5,1,4,5,1,4,5,1,2,5,2,3,4,1,3,5,1,3,4,1,2,4,1,4,5,1,2,5,1,2,4,1,2,3,1,3,5,1,3,4,2,4,5,2,4,5,2,3,4,2,3,5,2,3,5,1,2,4,1,2,5,1,4,5,1,2,4;0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1;4.8-592;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 9;24;5
sat14; 4;2; 3;0;1; 77,3965900;1;NA;1,3,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,2,4,5,2,4,5,1,3,4,1,2,5,2,3,4,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,2,4,5,1,2,4,1,4,5,1,3,4,1,2,4,1,3,4;1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0;4.8-842;1;0;5; 72;24;4,8;1;Phase Transition;0;1,011;1;4;3; 9;24;5
sat14; 5;3;16;0;1; 95,1431100;0;NA;1,2,3,1,2,5,1,3,5,1,3,5,1,2,3,1,2,5,2,4,5,1,3,5,2,3,5,1,2,4,2,3,4,2,3,5,1,2,3,1,2,3,1,2,3,1,2,3,2,4,5,3,4,5,2,3,5,1,2,5,1,2,5,1,3,4,2,3,5,1,2,4;0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1;4.8-885;1;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3; 8;24;5
sat14; 6;1; 3;1;0; 82,3001700;1;NA;3,4,5,3,4,5,1,3,5,1,3,4,1,3,4,1,2,3,2,3,5,1,4,5,1,2,5,1,3,4,3,4,5,2,3,4,1,3,5,1,2,4,2,3,5,1,2,4,2,3,5,1,2,4,3,4,5,1,3,4,1,2,5,2,3,4,1,4,5,2,3,4;0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0;4.8-722;1;0;5; 72;24;4,8;1;Phase Transition;0;0,994;1;5;4; 9;24;5
sat14; 7;4; 3;0;1; 58,4051000;0;NA;1,3,5,3,4,5,1,3,4,3,4,5,1,3,5,2,3,5,3,4,5,1,3,5,1,3,5,1,2,3,1,2,4,2,3,5,1,2,4,2,3,5,2,3,5,1,2,3,2,3,4,1,2,5,1,3,5,1,2,3,2,4,5,2,3,5,2,3,4,2,3,5;1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0;4.8-272;1;0;5; 72;24;4,8;1;Phase Transition;0;0,992;1;4;3; 9;24;5
sat14; 8;3; 3;0;1;101,0328000;1;NA;1,2,3,1,3,4,1,2,3,3,4,5,1,2,3,2,4,5,1,3,5,1,2,5,1,3,4,1,3,5,1,3,4,1,2,4,1,4,5,1,2,4,2,3,5,2,3,5,2,3,4,1,3,4,2,4,5,2,4,5,1,2,5,1,3,4,2,3,4,2,3,5;1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0;4.8-280;1;0;5; 72;24;4,8;1;Phase Transition;0;1,001;1;4;3; 9;24;5
sat14; 9;4;11;1;1; 42,1950100;0;NA;2,4,5,3,4,5,1,3,4,1,2,3,2,3,5,2,3,4,3,4,5,1,2,5,1,3,5,1,3,5,2,3,4,1,3,5,1,2,5,1,2,4,1,3,5,2,4,5,2,3,4,1,4,5,2,3,5,1,2,3,1,2,5,1,2,5,2,3,5,3,4,5;1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1;4.8-251;2;1;5; 72;24;4,8;1;Phase Transition;1;0,991;1;1;3; 6;24;5
sat14;10;2;11;1;1; 41,6599000;0;NA;1,3,5,3,4,5,1,2,3,1,2,5,1,3,5,1,2,5,1,3,5,1,2,5,1,4,5,3,4,5,2,4,5,1,2,5,1,2,5,1,2,3,2,3,4,1,2,4,2,4,5,3,4,5,2,3,5,1,2,4,1,3,4,1,2,4,1,2,5,1,2,4;1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1;4.8-496;2;1;5; 72;24;4,8;1;Phase Transition;1;0,950;1;0;3; 5;24;5
sat14;11;1;11;1;1; 35,7419300;0;NA;3,4,5,3,4,5,1,2,3,1,3,5,1,2,3,1,3,4,2,4,5,2,3,4,1,3,5,3,4,5,3,4,5,2,4,5,1,2,4,2,3,4,1,2,5,1,2,3,1,2,4,3,4,5,2,3,4,1,2,4,1,4,5,1,2,5,2,3,5,2,4,5;0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0;4.8-472;2;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;0;3; 5;24;5
sat14;12;2; 4;1;1; 63,4397000;0;NA;1,3,5,1,3,4,1,3,5,1,3,5,1,2,3,2,3,5,1,4,5,1,4,5,1,2,3,2,4,5,3,4,5,2,3,4,1,3,5,1,2,5,1,2,3,1,2,4,1,3,5,1,2,3,2,4,5,2,3,5,1,3,4,1,2,5,1,2,5,2,3,5;1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0;4.8-962;2;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;0;3; 5;24;5
sat14;13;3;11;1;1; 47,4245000;0;NA;3,4,5,3,4,5,1,2,3,2,4,5,1,3,5,2,3,5,1,4,5,1,4,5,1,3,4,1,3,5,2,3,4,2,3,5,1,3,4,1,2,5,1,2,5,1,2,3,1,3,4,3,4,5,2,4,5,1,2,4,1,4,5,1,2,4,1,2,5,2,3,5;0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0;4.8-996;2;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;0;3; 5;24;5
sat14;14;1; 4;1;1; 88,5496300;0;NA;3,4,5,1,3,4,1,3,5,1,2,3,1,2,3,1,2,5,1,3,5,2,3,4,1,3,4,3,4,5,1,3,5,1,3,4,1,2,4,1,2,5,1,2,5,1,2,3,3,4,5,2,3,4,1,4,5,2,4,5,1,3,4,1,2,5,1,4,5,1,2,4;0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1;4.8-923;2;1;5; 72;24;4,8;1;Phase Transition;1;0,989;1;0;3; 5;24;5
sat14;15;4; 4;1;1; 65,3218200;0;NA;1,3,5,3,4,5,2,3,4,1,4,5,1,2,3,1,3,4,3,4,5,2,3,4,1,3,4,1,3,4,1,2,4,1,4,5,2,3,4,1,2,5,1,2,3,1,2,3,1,2,3,1,3,4,3,4,5,1,4,5,1,2,4,2,3,5,2,3,4,1,2,4;1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1;4.8-462;2;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;0;4; 5;24;5
sat14;16;3; 4;1;1; 97,6827600;1;NA;1,3,5,3,4,5,1,2,3,1,3,4,1,2,5,1,3,5,1,2,3,1,3,4,1,2,3,1,4,5,1,4,5,1,2,5,1,2,4,1,2,5,1,2,4,1,2,3,2,3,4,2,4,5,2,4,5,3,4,5,1,4,5,2,4,5,1,4,5,2,3,4;1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1;4.8-167;2;1;5; 72;24;4,8;1;Phase Transition;1;0,973;1;0;3; 5;24;5
sat14;17;4; 9;0;1; 94,2006400;1;NA;1,3,5,1,3,5,1,2,3,3,4,5,1,2,5,1,4,5,1,3,4,2,4,5,1,4,5,2,3,4,2,3,4,1,3,4,2,3,5,1,2,4,2,3,5,1,2,3,1,3,5,2,4,5,2,4,5,2,3,4,1,2,4,2,3,4,2,3,5,3,4,5;1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1;4.8-286;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;5;4;11;24;5
sat14;18;2; 9;0;1;101,5778000;1;NA;3,4,5,1,3,5,2,3,5,1,3,4,1,2,3,1,2,5,1,4,5,1,4,5,1,4,5,1,2,5,1,3,5,3,4,5,1,3,5,1,2,3,1,2,5,1,3,4,2,4,5,1,2,4,1,4,5,1,2,4,1,3,4,1,2,5,2,3,5,3,4,5;0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1;4.8-723;3;0;5; 72;24;4,8;1;Phase Transition;0;0,984;1;4;4;11;24;5
sat14;19;1; 9;1;0;101,1801000;0;NA;1,3,5,1,4,5,3,4,5,1,2,3,2,3,4,1,4,5,1,3,5,1,4,5,1,3,5,2,3,4,2,3,4,1,3,4,2,3,5,1,2,3,1,2,3,1,2,3,1,3,5,2,3,5,2,3,5,1,2,5,1,2,5,2,3,4,1,4,5,3,4,5;1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1;4.8-912;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3;10;24;5
sat14;20;2; 8;0;1; 97,1003400;1;NA;1,3,5,1,2,5,1,3,5,1,3,4,3,4,5,2,3,5,2,3,4,1,2,5,1,3,4,2,4,5,2,4,5,2,3,4,1,3,5,2,3,4,1,2,3,1,2,3,3,4,5,3,4,5,2,3,5,1,4,5,1,2,5,2,3,5,1,4,5,2,3,4;1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0;4.8-374;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;4;10;24;5
sat14;21;3; 9;0;1; 77,9575700;0;NA;1,3,5,1,3,4,1,2,5,1,3,4,2,3,4,1,4,5,1,4,5,1,3,5,2,3,4,3,4,5,1,3,5,1,3,4,2,4,5,2,3,4,2,3,4,1,3,5,2,4,5,3,4,5,1,2,3,1,2,4,2,3,5,1,2,5,1,3,4,2,3,5;1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0;4.8-190;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;5;4;12;24;5
sat14;22;1; 8;0;1; 84,9834100;0;NA;3,4,5,1,3,4,1,2,5,1,3,4,3,4,5,1,4,5,1,3,5,1,3,5,3,4,5,2,3,4,2,3,5,2,3,4,1,2,3,1,3,5,2,4,5,1,2,4,3,4,5,2,4,5,2,4,5,3,4,5,2,4,5,1,2,4,2,3,4,2,3,5;0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0;4.8-728;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;5;4;13;24;5
sat14;23;4; 8;0;1; 63,6058800;0;NA;3,4,5,1,4,5,1,4,5,1,2,5,1,3,5,3,4,5,1,4,5,1,4,5,1,4,5,1,3,4,1,2,3,2,3,5,1,2,5,1,2,5,1,2,4,1,3,5,1,3,4,2,3,5,2,4,5,1,3,4,1,2,5,2,3,5,2,3,5,3,4,5;0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1;4.8-586;3;0;5; 72;24;4,8;1;Phase Transition;0;0,000;1;4;3;10;24;5
sat14;24;3; 8;0;1; 69,1391000;0;NA;1,3,5,3,4,5,1,2,5,1,2,3,1,2,5,2,3,4,3,4,5,1,2,3,1,3,5,1,3,5,2,3,4,3,4,5,1,2,4,2,4,5,1,2,3,2,3,4,1,3,5,1,3,4,3,4,5,3,4,5,1,3,4,2,3,5,2,3,4,1,2,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1;4.8-809;3;0;5; 72;24;4,8;1;Phase Transition;0;1,308;1;5;4;11;24;5
sat14;25;4;10;1;1; 65,5555000;0;NA;2,4,5,1,3,5,1,3,4,2,3,4,1,4,5,1,3,5,3,4,5,2,3,4,1,3,5,2,3,5,2,3,4,1,2,3,1,2,3,1,3,5,1,3,4,1,2,4,1,4,5,2,3,5,1,2,5,1,3,4,1,4,5,1,2,5,1,4,5,1,2,4;1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1;4.8-964;4;1;5; 72;24;4,8;1;Phase Transition;1;1,968;1;2;4; 8;24;5
sat14;26;2;10;1;1; 41,2268100;0;NA;3,4,5,1,2,3,1,2,5,1,3,5,1,3,4,1,2,5,2,4,5,2,3,4,1,3,4,2,4,5,1,3,4,1,2,5,2,3,4,2,3,5,2,3,5,1,2,3,1,2,3,1,3,5,2,3,4,1,2,4,2,3,5,2,4,5,1,2,4,1,3,4;0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0;4.8-202;4;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;3;4;11;24;5
sat14;27;1;10;1;1; 48,6734400;0;NA;2,4,5,1,3,5,1,2,3,1,2,5,2,3,4,1,4,5,1,2,3,1,3,5,1,3,5,2,3,4,1,2,5,1,3,5,2,3,5,1,2,4,1,2,3,3,4,5,1,2,5,2,3,4,1,2,4,2,4,5,1,2,4,1,3,4,1,2,5,1,4,5;1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1;4.8-34;4;1;5; 72;24;4,8;1;Phase Transition;1;1,797;1;2;4; 9;24;5
sat14;28;2; 7;1;1; 62,4867700;1;NA;1,3,4,2,3,5,1,2,3,1,3,4,1,3,5,1,4,5,1,3,4,2,4,5,1,3,4,1,2,5,2,3,5,1,2,4,1,2,3,1,3,5,1,3,4,1,2,4,2,3,4,1,2,4,1,4,5,2,4,5,1,3,4,1,4,5,3,4,5,1,2,4;1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1;4.8-525;4;1;5; 72;24;4,8;1;Phase Transition;1;1,358;1;2;4;10;24;5
sat14;29;3;10;0;0;110,0000000;0;NA;1,3,5,3,4,5,2,4,5,1,2,3,2,3,5,1,3,5,1,4,5,2,4,5,3,4,5,1,3,5,1,2,4,2,3,5,1,2,4,1,3,5,1,3,4,2,4,5,2,4,5,2,3,5,1,3,4,1,2,4,1,3,4,1,2,5,2,3,4,1,4,5;1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1;4.8-376;4;1;5; 72;24;4,8;1;Phase Transition;1;1,010;1;1;3; 7;24;5
sat14;30;1; 7;1;1; 57,4560800;0;NA;3,4,5,1,2,3,1,2,5,1,3,4,1,4,5,1,3,4,3,4,5,1,2,3,1,4,5,1,2,4,2,3,4,1,2,3,2,3,5,1,2,4,1,3,5,3,4,5,2,3,4,2,3,4,1,2,4,2,4,5,1,3,4,1,2,5,2,3,5,3,4,5;0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1;4.8-585;4;1;5; 72;24;4,8;1;Phase Transition;1;1,016;1;3;4;13;24;5
sat14;31;4; 7;1;1; 51,2414700;1;NA;1,2,4,1,3,5,1,3,5,2,3,4,1,2,3,1,3,4,2,3,4,3,4,5,2,3,4,2,4,5,1,2,3,2,3,4,1,2,3,1,2,3,1,3,5,2,4,5,2,3,4,1,2,3,2,4,5,1,4,5,1,2,5,1,2,5,1,2,5,1,4,5;1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1;4.8-335;4;1;5; 72;24;4,8;1;Phase Transition;1;1,293;1;2;4; 8;24;5
sat14;32;3; 7;1;1; 79,3033700;0;NA;1,3,4,1,2,5,1,2,3,2,4,5,2,3,5,1,4,5,1,4,5,1,2,5,3,4,5,2,4,5,1,2,4,1,4,5,2,3,4,1,2,5,1,3,5,2,4,5,2,4,5,1,2,4,1,2,4,1,2,5,2,3,4,2,3,5,3,4,5,1,2,3;0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1;4.8-282;4;1;5; 72;24;4,8;1;Phase Transition;1;0,000;1;1;3; 8;24;5
sat14;33;1; 5;0;0;100,8389000;0;NA;3,4,5,1,3,5,1,3,4,1,2,5,1,3,5,1,3,5,1,2,3,1,3,4,1,2,3,1,2,5,1,4,5,1,2,5,1,3,5,3,4,5,3,4,5,1,3,5,1,3,4,2,3,5,1,2,4,1,4,5,1,2,4,2,3,5,1,2,5,2,3,4,1,2,3,3,4,5,1,2,4,2,3,5,1,2,4,1,4,5,1,2,3,1,3,4,1,2,5,2,3,5,1,2,4;0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1;7.036-279;5;1;5;105;35;7,0;0;Overconstrained;1;1,342;1;3;4;10;35;5
sat14;34;4;14;0;1; 76,0995900;0;NA;1,3,5,3,4,5,1,2,5,1,3,5,1,3,5,1,3,4,1,2,3,2,3,5,1,3,5,1,2,5,3,4,5,1,4,5,1,4,5,1,2,5,1,3,4,2,4,5,2,3,4,1,3,5,1,2,4,1,4,5,2,3,4,2,3,5,2,3,5,1,3,4,3,4,5,2,3,5,2,3,4,3,4,5,1,4,5,1,2,3,1,2,5,1,2,5,2,3,4,1,4,5,3,4,5;1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1;7.036-714;5;0;5;105;35;7,0;0;Overconstrained;0;1,750;1;4;3; 8;35;5
sat14;35;1;14;0;1; 89,2614900;1;NA;1,3,5,1,3,5,1,2,3,1,3,4,3,4,5,1,2,3,1,4,5,1,2,3,3,4,5,3,4,5,1,3,5,1,3,4,2,4,5,1,3,4,1,2,4,2,3,5,1,2,4,2,3,4,1,2,5,1,2,4,2,3,4,1,2,3,1,2,3,3,4,5,2,4,5,3,4,5,2,3,4,1,4,5,2,3,5,1,2,5,1,3,4,2,3,4,1,4,5,2,3,4,1,2,4;1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1;7.036-922;5;0;5;105;35;7,0;0;Overconstrained;0;2,254;1;4;3; 8;35;5
sat14;36;3; 5;0;1; 76,3000900;1;NA;1,3,5,3,4,5,3,4,5,1,2,3,1,3,4,1,2,3,1,2,5,3,4,5,2,3,5,1,4,5,1,4,5,1,2,5,1,3,5,1,4,5,1,4,5,3,4,5,1,3,5,1,3,4,2,3,5,1,2,5,1,2,3,1,2,4,2,3,4,1,3,4,2,4,5,1,2,4,3,4,5,2,3,5,1,2,3,1,4,5,1,2,4,1,3,5,1,2,5,1,4,5,2,3,4;1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0;7.036-353;5;0;5;105;35;7,0;0;Overconstrained;0;2,257;1;4;3; 7;35;5
